nome_fundo,nome_imovel,cnpj_fundo,latitude,longitude
CSHG BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Tivoli Shopping - 59%,08.431.747/0001-06,-22.7484219,-47.36727090000001
FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA,Condomínio de Galpões Sindi,08.693.497/0001-82,-19.86571,-44.0486604
FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA,Loja Comercial,08.693.497/0001-82,-19.9399182,-43.9624104
FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA,Portal Auto Shopping,08.693.497/0001-82,-19.907408,-43.9590986
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Magazine,08.696.175/0001-97,-23.2734282,-51.0567134
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,C&A,08.696.175/0001-97,-23.5305089,-46.7305018
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Barry,08.696.175/0001-97,-14.7981287,-39.0346984
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Danfoss,08.696.175/0001-97,-23.4954474,-46.7622926
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Leader Nova Iguaçu,08.696.175/0001-97,-22.7748119,-43.4255175
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Telha Norte,08.696.175/0001-97,-19.9481044,-44.030629
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ambev,08.696.175/0001-97,-25.5010231,-49.1688099
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Blue Tree Faria Lima,08.706.065/0001-69,-23.5550131,-46.6615415
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Ibis Budget Jardins,08.706.065/0001-69,-23.5729058,-46.6651171
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Tryp Iguatemi,08.706.065/0001-69,-23.5851337,-46.6817954
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Estanplaza Berrini,08.706.065/0001-69,-23.6043802,-46.69215370000001
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Estanplaza Nações Unidas,08.706.065/0001-69,-23.603241,-46.6933173
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Quality Jardins,08.706.065/0001-69,-23.5660842,-46.6537719
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Wyndham Berrini,08.706.065/0001-69,-23.6091071,-46.6950824
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Intercity Nações Unidas,08.706.065/0001-69,-23.6295232,-46.7071526
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Tryp Berrini,08.706.065/0001-69,-23.6023654,-46.6933853
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Tryp Itaim,08.706.065/0001-69,-23.583346,-46.6795727
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Comfort Nova Paulista,08.706.065/0001-69,-23.58582,-46.6359
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Ibis Budget Paulista,08.706.065/0001-69,-23.5550131,-46.6615415
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Intercity Premium Berrini,08.706.065/0001-69,-23.6033372,-46.6936662
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Intercity Premium Ibirapuera,08.706.065/0001-69,-23.6063651,-46.6643714
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Ibis São Paulo Paulista,08.706.065/0001-69,-23.5571688,-46.66208630000001
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Staybridge Suites São Paulo,08.706.065/0001-69,-23.5837294,-46.6749844
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Ibis Congonhas,08.706.065/0001-69,-23.6248116,-46.6622862
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Estanplaza International,08.706.065/0001-69,-23.6298258,-46.70662979999999
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Gran Estanplaza,08.706.065/0001-69,-23.6102791,-46.6958555
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Estanplaza Ibirapuera,08.706.065/0001-69,-23.6084165,-46.6601766
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Tryp Paulista,08.706.065/0001-69,-23.555734,-46.6597216
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Meliá Jardim Europa,08.706.065/0001-69,-23.5811028,-46.6784812
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Ibis Styles Faria Lima,08.706.065/0001-69,-23.5704642,-46.6917773
FUNDO DE INVESTIMENTO IMOB BTG PACTUAL CORPORATE OFFICE FUND,Edifício Eldorado Business Tower,08.924.783/0001-01,-23.5692436,-46.7012831
FUNDO DE INVESTIMENTO IMOB BTG PACTUAL CORPORATE OFFICE FUND,Flamengo Park Towers,08.924.783/0001-01,-22.926813,-43.1736152
FUNDO DE INVESTIMENTO IMOB BTG PACTUAL CORPORATE OFFICE FUND,Edifício Volkswagen,08.924.783/0001-01,-23.6358667,-46.6439656
FUNDO DE INVESTIMENTO IMOB BTG PACTUAL CORPORATE OFFICE FUND,Centro Empresarial Barra Shopping,08.924.783/0001-01,-22.9989441,-43.3522808
FUNDO DE INVESTIMENTO IMOB BTG PACTUAL CORPORATE OFFICE FUND,Edifício Cargill,08.924.783/0001-01,-23.6214579,-46.69188279999999
FUNDO DE INVESTIMENTO IMOB BTG PACTUAL CORPORATE OFFICE FUND,Edifício Burity,08.924.783/0001-01,-23.6132668,-46.6507177
FUNDO DE INVESTIMENTO IMOB BTG PACTUAL CORPORATE OFFICE FUND,Centro Empresarial Transatlantico,08.924.783/0001-01,-23.6313007,-46.7092617
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ampla,09.006.914/0001-34,-22.8186904,-43.0327158
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Leader Catete,09.006.914/0001-34,-22.9273801,-43.1770331
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Leader Natal,09.006.914/0001-34,-5.7865369,-35.2077591
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ambev,09.006.914/0001-34,-18.9219107,-48.2993651
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Itamambuca,09.072.017/0001-29,-23.6093946,-46.6937227
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Centro Empresarial Transatlântico,09.072.017/0001-29,-23.6383557,-46.6973257
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Contax Alegria,09.072.017/0001-29,-23.5501342,-46.6162724
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Verbo Divino,09.072.017/0001-29,-23.6383557,-46.6973257
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Plaza JK,09.072.017/0001-29,-23.5802943,-46.497904
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Park Tower - Torre ll,09.072.017/0001-29,-23.5599202,-46.7112917
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Jatobá,09.072.017/0001-29,-23.5058248,-46.8371666
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,GVT Curitiba,09.072.017/0001-29,-25.441678,-49.258847
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Centro Empresarial Guaíba,09.072.017/0001-29,-30.0461904,-51.2305071
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Centro Empresarial Mario Garnero,09.072.017/0001-29,-23.5695195,-46.6913378
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Brasilinterpart,09.072.017/0001-29,-23.6612959,-46.7121679
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Delta Plaza,09.072.017/0001-29,-23.5679591,-46.6459836
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Torre Rio Sul,09.072.017/0001-29,-22.9569089,-43.1761858
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Decathlon Praia Grande,09.072.017/0001-29,-23.9912171,-46.4023465
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Centro Empresarial de São Paulo,09.072.017/0001-29,-23.6483492,-46.7314766
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Centro Empresarial Dom Pedro,09.072.017/0001-29,-23.0989701,-46.5649457
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Roberto Sampaio Ferreira,09.072.017/0001-29,-23.6172148,-46.6815969
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Centro Empresarial Cidade Nova - Teleporto,09.072.017/0001-29,-22.9008743,-43.17711389999999
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BB Antônio das Chagas,09.072.017/0001-29,-23.6348246,-46.6945211
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Faria Lima,09.072.017/0001-29,-23.577571,-46.6863266
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Paulista Star,09.072.017/0001-29,-23.5626958,-46.6499114
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Sercom Taboão,09.072.017/0001-29,-23.6065934,-46.7630772
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,Comil,09.150.967/0001-24,-22.7551025,-45.10641709999999
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,Anhanguera Educacional,09.150.967/0001-24,-23.6531948,-46.5733442
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,Inbrands,09.150.967/0001-24,-23.6489664,-46.7065187
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,Fedex,09.150.967/0001-24,-23.4735967,-46.4519656
FUNDO DE INVESTIMENTO IMOBILIARIO PROPERTY INVEST,Edifício Commercial Brascan Century Plaza,09.276.964/0001-31,-23.4850189,-46.8648789
FUNDO DE INVESTIMENTO IMOBILIARIO FII SHOPPING WEST PLAZA,Shopping West Plaza,09.326.861/0001-39,-23.5268109,-46.6731386
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,"Marquês de Olinda, 51",09.350.920/0001-04,-22.9441427,-43.1841708
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,Indianópolis,09.350.920/0001-04,-23.604991,-46.65344440000001
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,"Marquês de Olinda, 70",09.350.920/0001-04,-22.9433098,-43.1842789
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,Muniz Barreto,09.350.920/0001-04,-22.9447905,-43.1840683
FII BB VOTORANTIM JHSF CIDADE JARDIM CONTINENTAL TOWER,Cidade Jardim Continental Tower,10.347.985/0001-80,-23.5599202,-46.7112917
FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Florianópolis Shopping Center,10.375.382/0001-91,-27.5542845,-48.496221
FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,Brazilian Financial Center,10.427.246/0001-06,-23.562931,-46.654428
FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,Edificio Torre Almirante,10.427.246/0001-06,-22.9073165,-43.1752511
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,ED. PLATINUM,10.456.810/0001-00,-23.5676638,-46.65166560000001
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,ED. BRASILINTERPART,10.456.810/0001-00,-23.6018678,-46.6952271
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,ED. TORRE SUL,10.456.810/0001-00,-23.6111805,-46.6960752
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,ED. PEDRA GRANDE,10.456.810/0001-00,-23.569265,-46.692306
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,ED. NAÇÕES UNIDAS,10.456.810/0001-00,-23.6581396,-46.7148237
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,ED. BERRINI 1511,10.456.810/0001-00,-23.5995371,-46.6907353
DOVEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,BAY VIEW,10.522.648/0001-81,-15.6763108,-47.82609900000001
FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO CASTELO,Edificio Castelo,10.993.386/0001-33,-22.9065981,-43.1758991
STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Power Shopping Centerminas,11.044.355/0001-07,-19.8747315,-43.9236369
FUNDO DE INVESTIMENTO IMOBILIARIO - FII ANHANGUERA EDUCACION,Unidade de Taboao da Serra,11.179.118/0001-45,-23.6087968,-46.7550225
FUNDO DE INVESTIMENTO IMOBILIARIO - FII ANHANGUERA EDUCACION,Unidade de Leme,11.179.118/0001-45,-22.1729954,-47.3896665
FUNDO DE INVESTIMENTO IMOBILIARIO - FII ANHANGUERA EDUCACION,Unidade de Valinhos,11.179.118/0001-45,-23.0062299,-47.0149473
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja e salas comerciais,11.233.841/0001-65,-19.9211391,-43.9423594
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Shooping Maceió,11.233.841/0001-65,-9.6462092,-35.7119136
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Galpão Industrial,11.233.841/0001-65,-19.5232529,-44.4540119
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,-19.9661368,-44.1967036
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Galpão Industrial,11.233.841/0001-65,-20.3530156,-40.3432719
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Galpão Industrial,11.233.841/0001-65,-19.950386,-44.15410989999999
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Casa Comercial em centro urbano,11.233.841/0001-65,-19.9291652,-43.9455351
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja e salas comerciais,11.233.841/0001-65,-22.9063832,-43.1771761
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,-8.2932173,-35.9835018
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial,11.233.841/0001-65,-19.8135585,-43.9617889
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,-19.7863326,-43.929108
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Casa Comercial em centro urbano,11.233.841/0001-65,-19.9328627,-43.930184
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Sala comercial em centro urbano,11.233.841/0001-65,-22.8982197,-43.1800014
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,-19.79135,-43.93652549999999
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja e salas comerciais,11.233.841/0001-65,-22.8740124,-43.3391004
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Sala comercial em centro urbano,11.233.841/0001-65,-22.9076303,-43.1757039
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Galpão Industrial,11.233.841/0001-65,-20.3784931,-40.3316762
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,-19.8234078,-43.9966257
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial,11.233.841/0001-65,-19.8135585,-43.9617889
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Galpão,11.233.841/0001-65,-19.8993247,-44.0054698
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,-19.8135585,-43.9617889
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,-19.8135585,-43.9617889
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,-19.7378014,-45.2518573
CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,Condomínio Edifícios Metropolitan e Platinum Offices,11.260.134/0001-68,-23.5816366,-46.6827385
JPP FII,Sitio São Miguel,11.268.335/0001-01,-23.0881389,-47.2080171
JPP FII,Pajuçara 131,11.268.335/0001-01,-3.8635814,-38.5821649
JPP FII,Sítio Porteira de Ferro,11.268.335/0001-01,-23.052706,-47.1893973
JPP FII,Fazenda Santo Izidro - Gleba B,11.268.335/0001-01,-23.3187359,-46.82316489999999
JPP FII,Fazenda Santo Izidro - Gleba A,11.268.335/0001-01,-23.0881389,-47.2080171
JPP FII,Fazenda Boarete,11.268.335/0001-01,-22.2353777,-53.3378292
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Lojas Americanas S.A - Taquatinga,11.274.415/0001-70,-15.8107481,-48.065751
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Bompreço Supermercados do Nordeste Ltda,11.274.415/0001-70,-7.1181052,-34.8780481
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Lojas Americanas S.A - Belem,11.274.415/0001-70,-1.4541114,-48.4939104
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Lojas Americanas S.A,11.274.415/0001-70,-20.319324,-40.33040260000001
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Lojas Americanas S.A - Brasilia,11.274.415/0001-70,-15.8394628,-47.8025911
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Carrefour Comercio e Industria Ltda,11.274.415/0001-70,-3.13339,-60.02428860000001
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Lojas Americanas S.A - Maceio,11.274.415/0001-70,-9.6692901,-35.7355244
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Lojas Americanas S.A - Nilopolis,11.274.415/0001-70,-22.8093846,-43.4184176
FII PRESIDENTE VARGAS,Edifício Torre Boa Vista,11.281.322/0001-72,-22.9041685,-43.1873279
FII PRESIDENTE VARGAS,Edifício Torre Vargas,11.281.322/0001-72,-22.9041685,-43.1873279
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Sumaré,11.326.746/0001-06,-22.845661,-47.1637835
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,jundiai Cica,11.326.746/0001-06,-23.2035484,-46.879271
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Guarulhos,11.326.746/0001-06,-23.4515629,-46.5525264
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Antartica,11.326.746/0001-06,-23.5222766,-46.66845470000001
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Indaiatuba,11.326.746/0001-06,-23.0770252,-47.1980012
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,SJC,11.326.746/0001-06,-23.2213414,-45.9111719
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Aricanduva,11.326.746/0001-06,-23.5403526,-46.5441732
FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,Insper Instituto de Pesquisa,11.602.654/0001-01,-23.5987246,-46.6765001
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Sala 1503 Minasbank,11.701.400/0001-40,-16.6697969,-49.2597503
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Mem de Sá, 505",11.701.400/0001-40,-22.9118777,-43.1894901
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Cores da Lapa, 536",11.701.400/0001-40,-22.9141266,-43.1834788
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Cores da Lapa, 1131",11.701.400/0001-40,-22.9141266,-43.1834788
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Mem de Sá, Apartamento 303",11.701.400/0001-40,-22.9118777,-43.1894901
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Cores da Lapa, 636",11.701.400/0001-40,-22.9141266,-43.1834788
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Cores da Lapa, 1301",11.701.400/0001-40,-22.9141266,-43.1834788
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,LA PLAYA FESTMALL - SALA 204,11.701.400/0001-40,-23.0090215,-43.3648566
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Sala 1501 Minasbank,11.701.400/0001-40,-16.6697969,-49.2597503
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Sernambetiba, 1105",11.701.400/0001-40,-23.0085609,-43.3291366
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Felipe Schimidt, 605",11.701.400/0001-40,-27.5935821,-48.556442
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,LA PLAYA FESTMALL - SALA 205,11.701.400/0001-40,-23.0090215,-43.3648566
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Cores da Lapa, 740",11.701.400/0001-40,-22.9141266,-43.1834788
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,2º Pavimento Minasbank,11.701.400/0001-40,-16.6697969,-49.2597503
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Mem de Sá, Loja A",11.701.400/0001-40,-22.9117936,-43.1894468
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Mem de Sá, 2º Pavimento",11.701.400/0001-40,-22.9118777,-43.1894901
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Golden Green 403,11.701.400/0001-40,-23.005738,-43.3462672
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Cores da Lapa, 736",11.701.400/0001-40,-22.9141266,-43.1834788
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Cores da Lapa, 1140",11.701.400/0001-40,-22.9141266,-43.1834788
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Cores da Lapa, 436",11.701.400/0001-40,-22.9141266,-43.1834788
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Mem de Sá, Loja B",11.701.400/0001-40,-22.9118777,-43.1894901
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Cores da Lapa, 1040",11.701.400/0001-40,-22.9141266,-43.1834788
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Sala 1502 Minasbank,11.701.400/0001-40,-16.6697969,-49.2597503
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Cores da Lapa, 1338",11.701.400/0001-40,-22.9141266,-43.1834788
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"Edifício Gilberto Salomão, 615",11.701.400/0001-40,-15.7975154,-47.89188739999999
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ed. Albatroz - Gaia Ar,11.728.688/0001-47,-23.0387676,-46.7132109
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Brascabos Rio Claro,11.728.688/0001-47,-22.360606,-47.5511869
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Master Offices,11.728.688/0001-47,-23.6451221,-46.72741910000001
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Centro Empresarial Atibaia,11.728.688/0001-47,-23.0451949,-46.6772491
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cremer Blumenau,11.728.688/0001-47,-26.8998301,-49.07903229999999
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Os Lusíadas (Condomínio Empresarial Barão de Mauá),11.728.688/0001-47,-23.1007762,-46.5763539
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Condomínio Tech Town,11.728.688/0001-47,-22.9013279,-47.2001486
TRX REALTY LOGÍSTICA RENDA I FII,Imóvel Pavuna,11.839.593/0001-09,-22.8172799,-43.347051
TRX REALTY LOGÍSTICA RENDA I FII,Imóvel Navegantes SC,11.839.593/0001-09,-26.8572193,-48.6949559
TRX REALTY LOGÍSTICA RENDA I FII,Itambé,11.839.593/0001-09,-23.5032501,-46.75137710000001
TRX REALTY LOGÍSTICA RENDA I FII,Imóvel Parque Novo Mundo SP,11.839.593/0001-09,-23.5047394,-46.5641433
TRX REALTY LOGÍSTICA RENDA I FII,Ceratti,11.839.593/0001-09,-23.0594469,-47.0296048
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II FII - FII,Condomínio DNA Pinheiros,11.945.604/0001-27,-23.5639196,-46.69517039999999
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II FII - FII,Empreendimento Sapopemba,11.945.604/0001-27,-23.5976953,-46.5321153
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II FII - FII,Empreendimento Elizabeta Lips,11.945.604/0001-27,-23.6108128,-46.7596382
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II FII - FII,Empreendimento Ulisses,11.945.604/0001-27,-23.5274921,-46.57678110000001
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II FII - FII,Empreendimento Ameixeiras,11.945.604/0001-27,-23.6561765,-46.6646964
