CNPJ_Fundo,Data_Referencia_trim,Versao_trim,Tipo,Emissor,CNPJ_Emissor,Emissao,Serie,Codigo_Acao,Nome_Ativo,Data_Vencimento,Quantidade,Valor,Data_Referencia_mensal,Versao_mensal,Data_Informacao_Numero_Cotistas,Total_Numero_Cotistas,Numero_Cotistas_Pessoa_Fisica,Numero_Cotistas_Pessoa_Juridica_Nao_Financeira,Numero_Cotistas_Banco_Comercial,Numero_Cotistas_Corretora_Distribuidora,Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira,Numero_Cotistas_Investidores_Nao_Residentes,Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar,Numero_Cotistas_Entidade_Fechada_Previdência_Complementar,Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos,Numero_Cotistas_Sociedade_Seguradora_Resseguradora,Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil,Numero_Cotistas_FII,Numero_Cotistas_Outros_Fundos,Numero_Cotistas_Distribuidores_Fundo,Numero_Cotistas_Outros_Tipos,Valor_Ativo,Patrimonio_Liquido,Cotas_Emitidas,Valor_Patrimonial_Cotas,Percentual_Despesas_Taxa_Administracao,Percentual_Despesas_Agente_Custodiante,Percentual_Rentabilidade_Efetiva_Mes,Percentual_Rentabilidade_Patrimonial_Mes,Percentual_Dividend_Yield_Mes,Percentual_Amortizacao_Cotas_Mes,P/VPA
11026627000138,2017-12,2,FII,FII JS REAL ESTATE MULTIGESTÃO,13371132000171,,,,,,179980.0,18105988.0,2017-12,1,2017-12-31,7948.0,7909.0,25.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,527168152.78,519140798.68,5949361.0,87.2599256760516,0.000174,0.0,0.009009,0.003557,0.005452,0.0,1.0
11026627000138,2017-12,2,FII,FII JS REAL ESTATE MULTIGESTÃO,13371132000171,,,,,,179980.0,18105988.0,2017-11,1,2017-11-30,7565.0,7522.0,29.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,522343529.65,517300850.95,5949361.0,86.9506575496091,0.000173,0.0,0.004131,-0.001661,0.005792,0.0,1.0
11026627000138,2017-12,2,FII,FII JS REAL ESTATE MULTIGESTÃO,13371132000171,,,,,,179980.0,18105988.0,2017-10,1,2017-10-31,7117.0,7077.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,522138081.67,518161490.18,5949361.0,87.0953183341875,0.000168,0.0,0.000519,-0.005419,0.005938,0.0,0.9999999999999999
11026627000138,2017-12,2,FII,AESAPAR FUNDO DE INVESTIMENTO IMOBIILÁRIO - FII,13873457000152,,,,,,28072.0,4492642.88,2017-12,1,2017-12-31,7948.0,7909.0,25.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,527168152.78,519140798.68,5949361.0,87.2599256760516,0.000174,0.0,0.009009,0.003557,0.005452,0.0,1.0
11026627000138,2017-12,2,FII,AESAPAR FUNDO DE INVESTIMENTO IMOBIILÁRIO - FII,13873457000152,,,,,,28072.0,4492642.88,2017-11,1,2017-11-30,7565.0,7522.0,29.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,522343529.65,517300850.95,5949361.0,86.9506575496091,0.000173,0.0,0.004131,-0.001661,0.005792,0.0,1.0
11026627000138,2017-12,2,FII,AESAPAR FUNDO DE INVESTIMENTO IMOBIILÁRIO - FII,13873457000152,,,,,,28072.0,4492642.88,2017-10,1,2017-10-31,7117.0,7077.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,522138081.67,518161490.18,5949361.0,87.0953183341875,0.000168,0.0,0.000519,-0.005419,0.005938,0.0,0.9999999999999999
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII EDIFÍCIO GALERIA,15333306000137,,,,,,402190.0,17615922.0,2017-12,1,2017-12-31,7948.0,7909.0,25.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,527168152.78,519140798.68,5949361.0,87.2599256760516,0.000174,0.0,0.009009,0.003557,0.005452,0.0,1.0
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII EDIFÍCIO GALERIA,15333306000137,,,,,,402190.0,17615922.0,2017-11,1,2017-11-30,7565.0,7522.0,29.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,522343529.65,517300850.95,5949361.0,86.9506575496091,0.000173,0.0,0.004131,-0.001661,0.005792,0.0,1.0
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII EDIFÍCIO GALERIA,15333306000137,,,,,,402190.0,17615922.0,2017-10,1,2017-10-31,7117.0,7077.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,522138081.67,518161490.18,5949361.0,87.0953183341875,0.000168,0.0,0.000519,-0.005419,0.005938,0.0,0.9999999999999999
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII HOTEL MAXINVEST,8706065000169,,,,,,169579.0,20815822.25,2017-12,1,2017-12-31,7948.0,7909.0,25.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,527168152.78,519140798.68,5949361.0,87.2599256760516,0.000174,0.0,0.009009,0.003557,0.005452,0.0,1.0
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII HOTEL MAXINVEST,8706065000169,,,,,,169579.0,20815822.25,2017-11,1,2017-11-30,7565.0,7522.0,29.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,522343529.65,517300850.95,5949361.0,86.9506575496091,0.000173,0.0,0.004131,-0.001661,0.005792,0.0,1.0
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII HOTEL MAXINVEST,8706065000169,,,,,,169579.0,20815822.25,2017-10,1,2017-10-31,7117.0,7077.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,522138081.67,518161490.18,5949361.0,87.0953183341875,0.000168,0.0,0.000519,-0.005419,0.005938,0.0,0.9999999999999999
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SHOPPING JARDIM SUL,14879856000193,,,,,,265962.0,21558879.72,2017-12,1,2017-12-31,7948.0,7909.0,25.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,527168152.78,519140798.68,5949361.0,87.2599256760516,0.000174,0.0,0.009009,0.003557,0.005452,0.0,1.0
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SHOPPING JARDIM SUL,14879856000193,,,,,,265962.0,21558879.72,2017-11,1,2017-11-30,7565.0,7522.0,29.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,522343529.65,517300850.95,5949361.0,86.9506575496091,0.000173,0.0,0.004131,-0.001661,0.005792,0.0,1.0
11026627000138,2017-12,2,FII,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SHOPPING JARDIM SUL,14879856000193,,,,,,265962.0,21558879.72,2017-10,1,2017-10-31,7117.0,7077.0,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,522138081.67,518161490.18,5949361.0,87.0953183341875,0.000168,0.0,0.000519,-0.005419,0.005938,0.0,0.9999999999999999
11160521000122,2017-12,2,FII,BB PROGRESSIVO II - FII,14410722000129,,,,,,4646.0,669024.0,2017-12,1,2017-12-29,1267.0,1257.0,4.0,,,,1.0,,,,,,3.0,2.0,,,106503667.83,105645344.73,1047090.0,100.894235194682,0.000624,3.5e-05,0.005245,-0.001976,0.007221,0.0,1.000000000000004
11160521000122,2017-12,2,FII,BB PROGRESSIVO II - FII,14410722000129,,,,,,4646.0,669024.0,2017-11,1,2017-11-30,1212.0,,,,,,,,,,,,,,,,106727665.06,105854542.04,1047090.0,101.09402442961,0.000653,3.5e-05,-0.000975,-0.008137,0.007162,0.0,0.9999999999999969
11160521000122,2017-12,2,FII,BB PROGRESSIVO II - FII,14410722000129,,,,,,4646.0,669024.0,2017-10,1,2017-10-31,1194.0,,,,,,,,,,,,,,,,107620309.59,106722976.26,1047090.0,101.923403203163,0.000683,3.5e-05,0.004871,-0.002275,0.007146,0.0,1.0000000000000007
11160521000122,2017-12,2,FII,FII SHOPPING JARDIM SUL,14879856000193,,,,,,5111.0,414297.66,2017-12,1,2017-12-29,1267.0,1257.0,4.0,,,,1.0,,,,,,3.0,2.0,,,106503667.83,105645344.73,1047090.0,100.894235194682,0.000624,3.5e-05,0.005245,-0.001976,0.007221,0.0,1.000000000000004
11160521000122,2017-12,2,FII,FII SHOPPING JARDIM SUL,14879856000193,,,,,,5111.0,414297.66,2017-11,1,2017-11-30,1212.0,,,,,,,,,,,,,,,,106727665.06,105854542.04,1047090.0,101.09402442961,0.000653,3.5e-05,-0.000975,-0.008137,0.007162,0.0,0.9999999999999969
11160521000122,2017-12,2,FII,FII SHOPPING JARDIM SUL,14879856000193,,,,,,5111.0,414297.66,2017-10,1,2017-10-31,1194.0,,,,,,,,,,,,,,,,107620309.59,106722976.26,1047090.0,101.923403203163,0.000683,3.5e-05,0.004871,-0.002275,0.007146,0.0,1.0000000000000007
11268335000101,2017-12,1,FII,FII JPP CAPITAL,17216625000198,,,,,,19.408,15763565.76,2017-12,1,2017-12-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,151306676.31,146213485.69,155.664148,939288.1249059,0.00010272,9.473e-05,-0.24852591,-0.24852591,0.0,0.0,1.0000000000000375
11268335000101,2017-12,1,FII,FII JPP CAPITAL,17216625000198,,,,,,19.408,15763565.76,2017-11,1,2017-11-30,1.0,,,,,,,,,,,,,,,,199056433.29,193967919.97,155.1833372,1249927.495244,8.308e-05,7.471e-05,0.00037801,0.00037801,0.0,0.0,0.9999999999999944
11268335000101,2017-12,1,FII,FII JPP CAPITAL,17216625000198,,,,,,19.408,15763565.76,2017-10,1,2017-10-31,1.0,,,,,,,,,,,,,,,,198979386.34,193894625.14,155.1833372,1249455.1840325,7.711e-05,7.108e-05,0.00108033,0.00108033,0.0,0.0,0.9999999999999817
11664201000100,2017-12,1,FII,BANESTES RECEBIVEIS FII,22219335000138,,,,,,27340.0,2896946.4,2017-12,1,2017-12-29,6357.0,6339.0,15.0,,,,,,,,,,2.0,1.0,,,235099464.37,233119958.73,2241799.0,103.987894869255,0.000813,2.1e-05,0.007001,0.000266,0.006735,0.0,0.9999999999999957
11664201000100,2017-12,1,FII,BANESTES RECEBIVEIS FII,22219335000138,,,,,,27340.0,2896946.4,2017-11,1,2017-11-30,6089.0,6073.0,13.0,,,,,,,,,,2.0,1.0,,,235021307.84,233058031.48,2241799.0,103.960270960956,0.000814,2.2e-05,0.002409,-0.004297,0.006706,0.0,0.9999999999999991
11664201000100,2017-12,1,FII,BANESTES RECEBIVEIS FII,22219335000138,,,,,,27340.0,2896946.4,2017-10,1,2017-10-31,5760.0,5743.0,14.0,,,,,,,,,,2.0,1.0,,,236076883.03,234064885.93,2241799.0,104.409398848871,0.00086,2.1e-05,0.003826,-0.00305,0.006876,0.0,0.9999999999999992
11728688000147,2017-12,1,FII,FUNDO INVEST IMOBILIARIO EUROPAR,05437916000127,,,,,,27430.0,5348850.0,2017-12,1,2017-12-29,6838.0,6821.0,12.0,,,,1.0,,,,,,3.0,1.0,,,391461720.94,383384693.85,340100.0,1127.270490591,0.000552,2.8e-05,0.016677,0.008891,0.007786,0.0,1.0000000000000024
11728688000147,2017-12,1,FII,FUNDO INVEST IMOBILIARIO EUROPAR,05437916000127,,,,,,27430.0,5348850.0,2017-11,1,2017-11-30,6567.0,,,,,,,,,,,,,,,,388539151.04,380006197.99,340100.0,1117.33665977654,0.000559,2.8e-05,0.002949,-0.0048,0.007749,0.0,0.9999999999999967
11728688000147,2017-12,1,FII,FUNDO INVEST IMOBILIARIO EUROPAR,05437916000127,,,,,,27430.0,5348850.0,2017-10,1,2017-10-31,6285.0,,,,,,,,,,,,,,,,391064184.51,381839204.81,340100.0,1122.72627112614,0.000585,2.9e-05,0.010134,0.002367,0.007767,0.0,0.9999999999999993
11728688000147,2017-12,1,FII,BB PROGRESSIVO II - FII,14410722000129,,,,,,15787.0,2273328.0,2017-12,1,2017-12-29,6838.0,6821.0,12.0,,,,1.0,,,,,,3.0,1.0,,,391461720.94,383384693.85,340100.0,1127.270490591,0.000552,2.8e-05,0.016677,0.008891,0.007786,0.0,1.0000000000000024
11728688000147,2017-12,1,FII,BB PROGRESSIVO II - FII,14410722000129,,,,,,15787.0,2273328.0,2017-11,1,2017-11-30,6567.0,,,,,,,,,,,,,,,,388539151.04,380006197.99,340100.0,1117.33665977654,0.000559,2.8e-05,0.002949,-0.0048,0.007749,0.0,0.9999999999999967
11728688000147,2017-12,1,FII,BB PROGRESSIVO II - FII,14410722000129,,,,,,15787.0,2273328.0,2017-10,1,2017-10-31,6285.0,,,,,,,,,,,,,,,,391064184.51,381839204.81,340100.0,1122.72627112614,0.000585,2.9e-05,0.010134,0.002367,0.007767,0.0,0.9999999999999993
11728688000147,2017-12,1,FII,CSHG REAL ESTATE FDO INV IMOB,09072017000129,,,,,,18202.0,26210880.0,2017-12,1,2017-12-29,6838.0,6821.0,12.0,,,,1.0,,,,,,3.0,1.0,,,391461720.94,383384693.85,340100.0,1127.270490591,0.000552,2.8e-05,0.016677,0.008891,0.007786,0.0,1.0000000000000024
11728688000147,2017-12,1,FII,CSHG REAL ESTATE FDO INV IMOB,09072017000129,,,,,,18202.0,26210880.0,2017-11,1,2017-11-30,6567.0,,,,,,,,,,,,,,,,388539151.04,380006197.99,340100.0,1117.33665977654,0.000559,2.8e-05,0.002949,-0.0048,0.007749,0.0,0.9999999999999967
11728688000147,2017-12,1,FII,CSHG REAL ESTATE FDO INV IMOB,09072017000129,,,,,,18202.0,26210880.0,2017-10,1,2017-10-31,6285.0,,,,,,,,,,,,,,,,391064184.51,381839204.81,340100.0,1122.72627112614,0.000585,2.9e-05,0.010134,0.002367,0.007767,0.0,0.9999999999999993
11728688000147,2017-12,1,FII,FUNDO INVEST IMOBILIARIO INDL BRASIL,14217108000145,,,,,,212590.0,83975663.98,2017-12,1,2017-12-29,6838.0,6821.0,12.0,,,,1.0,,,,,,3.0,1.0,,,391461720.94,383384693.85,340100.0,1127.270490591,0.000552,2.8e-05,0.016677,0.008891,0.007786,0.0,1.0000000000000024
11728688000147,2017-12,1,FII,FUNDO INVEST IMOBILIARIO INDL BRASIL,14217108000145,,,,,,212590.0,83975663.98,2017-11,1,2017-11-30,6567.0,,,,,,,,,,,,,,,,388539151.04,380006197.99,340100.0,1117.33665977654,0.000559,2.8e-05,0.002949,-0.0048,0.007749,0.0,0.9999999999999967
11728688000147,2017-12,1,FII,FUNDO INVEST IMOBILIARIO INDL BRASIL,14217108000145,,,,,,212590.0,83975663.98,2017-10,1,2017-10-31,6285.0,,,,,,,,,,,,,,,,391064184.51,381839204.81,340100.0,1122.72627112614,0.000585,2.9e-05,0.010134,0.002367,0.007767,0.0,0.9999999999999993
12659641000131,2017-12,1,FII,FII MILLENIUM,27602955000175,,,,,,30866.0,2228905.27,2017-12,1,2017-12-29,167.0,167.0,,,,,,,,,,,,,,,15075560.99,12848529.06,53100.0,241.96853220339,0.000645,0.000822,-0.037753,-0.055322,0.017569,0.0,0.9999999999999994
12659641000131,2017-12,1,FII,FII MILLENIUM,27602955000175,,,,,,30866.0,2228905.27,2017-11,1,2017-11-30,163.0,,,,,,,,,,,,,,,,15752333.06,13600968.62,53100.0,256.13876873823,0.000692,0.000776,-0.041932,-0.053023,0.011091,0.0,0.999999999999999
12659641000131,2017-12,1,FII,FII MILLENIUM,27602955000175,,,,,,30866.0,2228905.27,2017-10,1,2017-10-31,163.0,,,,,,,,,,,,,,,,16514635.7,14362517.44,53100.0,270.480554425612,0.000704,0.000735,-0.039678,-0.050212,0.010534,0.0,1.0000000000000002
12989974000129,2017-12,1,FII,FII REGIÃO DO PORTO,12927767000140,,,,,,100000.0,63598.8,2017-12,1,2017-12-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7349895910.48,2801085656.8,4735662339.00747,0.591487622275677,0.0,0.000336,0.083229,0.083229,0.0,0.0,1.0000000000000004
12989974000129,2017-12,1,FII,FII REGIÃO DO PORTO,12927767000140,,,,,,100000.0,63598.8,2017-11,1,2017-11-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7036717113.5,2585869310.27,4735662339.00747,0.546041741399148,0.007559,1e-05,-0.000633,-0.000633,0.0,0.0,0.9999999999999997
12989974000129,2017-12,1,FII,FII REGIÃO DO PORTO,12927767000140,,,,,,100000.0,63598.8,2017-10,1,2017-10-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7036394655.07,2587507588.54,4735662339.00747,0.546387686306686,0.006753,1.1e-05,-0.000657,-0.000657,0.0,0.0,0.9999999999999998
13371132000171,2017-12,4,FII,FII VBI 4440 (FVBI11),13022993000144,,,,,,197821.0,20551623.69,2017-12,1,2017-12-29,10949.0,10918.0,24.0,,,,,,,,,,4.0,2.0,,1.0,706333821.21,701173757.42,6452944.0,108.659513769219,0.000718,0.0,-0.004055,-0.009706,0.005651,0.0,1.000000000000001
13371132000171,2017-12,4,FII,FII VBI 4440 (FVBI11),13022993000144,,,,,,197821.0,20551623.69,2017-11,1,2017-11-30,10517.0,,,,,,,,,,,,,,,,711056203.05,706810350.58,6452944.0,109.533005490207,0.000723,0.0,-0.000374,-0.005639,0.005265,0.0,1.0000000000000024
13371132000171,2017-12,4,FII,FII VBI 4440 (FVBI11),13022993000144,,,,,,197821.0,20551623.69,2017-10,1,2017-10-31,10038.0,,,,,,,,,,,,,,,,715187692.37,710413635.2,6452944.0,110.091399398476,0.000773,0.0,0.000597,-0.004467,0.005064,0.0,1.000000000000001
13371132000171,2017-12,4,FII,FII TRX LOG (TRXL11),11839593000109,,,,,,55762.0,4349436.0,2017-12,1,2017-12-29,10949.0,10918.0,24.0,,,,,,,,,,4.0,2.0,,1.0,706333821.21,701173757.42,6452944.0,108.659513769219,0.000718,0.0,-0.004055,-0.009706,0.005651,0.0,1.000000000000001
13371132000171,2017-12,4,FII,FII TRX LOG (TRXL11),11839593000109,,,,,,55762.0,4349436.0,2017-11,1,2017-11-30,10517.0,,,,,,,,,,,,,,,,711056203.05,706810350.58,6452944.0,109.533005490207,0.000723,0.0,-0.000374,-0.005639,0.005265,0.0,1.0000000000000024
13371132000171,2017-12,4,FII,FII TRX LOG (TRXL11),11839593000109,,,,,,55762.0,4349436.0,2017-10,1,2017-10-31,10038.0,,,,,,,,,,,,,,,,715187692.37,710413635.2,6452944.0,110.091399398476,0.000773,0.0,0.000597,-0.004467,0.005064,0.0,1.000000000000001
13371132000171,2017-12,4,FII,FII BM Edificio (EDGA11),15333306000137,,,,,,344476.0,15088048.8,2017-12,1,2017-12-29,10949.0,10918.0,24.0,,,,,,,,,,4.0,2.0,,1.0,706333821.21,701173757.42,6452944.0,108.659513769219,0.000718,0.0,-0.004055,-0.009706,0.005651,0.0,1.000000000000001
13371132000171,2017-12,4,FII,FII BM Edificio (EDGA11),15333306000137,,,,,,344476.0,15088048.8,2017-11,1,2017-11-30,10517.0,,,,,,,,,,,,,,,,711056203.05,706810350.58,6452944.0,109.533005490207,0.000723,0.0,-0.000374,-0.005639,0.005265,0.0,1.0000000000000024
13371132000171,2017-12,4,FII,FII BM Edificio (EDGA11),15333306000137,,,,,,344476.0,15088048.8,2017-10,1,2017-10-31,10038.0,,,,,,,,,,,,,,,,715187692.37,710413635.2,6452944.0,110.091399398476,0.000773,0.0,0.000597,-0.004467,0.005064,0.0,1.000000000000001
13371132000171,2017-12,4,FII,FII SANT AGE (SAAG11),16915840000114,,,,,,447067.0,56773038.33,2017-12,1,2017-12-29,10949.0,10918.0,24.0,,,,,,,,,,4.0,2.0,,1.0,706333821.21,701173757.42,6452944.0,108.659513769219,0.000718,0.0,-0.004055,-0.009706,0.005651,0.0,1.000000000000001
13371132000171,2017-12,4,FII,FII SANT AGE (SAAG11),16915840000114,,,,,,447067.0,56773038.33,2017-11,1,2017-11-30,10517.0,,,,,,,,,,,,,,,,711056203.05,706810350.58,6452944.0,109.533005490207,0.000723,0.0,-0.000374,-0.005639,0.005265,0.0,1.0000000000000024
13371132000171,2017-12,4,FII,FII SANT AGE (SAAG11),16915840000114,,,,,,447067.0,56773038.33,2017-10,1,2017-10-31,10038.0,,,,,,,,,,,,,,,,715187692.37,710413635.2,6452944.0,110.091399398476,0.000773,0.0,0.000597,-0.004467,0.005064,0.0,1.000000000000001
13371132000171,2017-12,4,FII,FII CSHGJHSF (HGJH11),11260134000168,,,,,,34200.0,48700800.0,2017-12,1,2017-12-29,10949.0,10918.0,24.0,,,,,,,,,,4.0,2.0,,1.0,706333821.21,701173757.42,6452944.0,108.659513769219,0.000718,0.0,-0.004055,-0.009706,0.005651,0.0,1.000000000000001
13371132000171,2017-12,4,FII,FII CSHGJHSF (HGJH11),11260134000168,,,,,,34200.0,48700800.0,2017-11,1,2017-11-30,10517.0,,,,,,,,,,,,,,,,711056203.05,706810350.58,6452944.0,109.533005490207,0.000723,0.0,-0.000374,-0.005639,0.005265,0.0,1.0000000000000024
13371132000171,2017-12,4,FII,FII CSHGJHSF (HGJH11),11260134000168,,,,,,34200.0,48700800.0,2017-10,1,2017-10-31,10038.0,,,,,,,,,,,,,,,,715187692.37,710413635.2,6452944.0,110.091399398476,0.000773,0.0,0.000597,-0.004467,0.005064,0.0,1.000000000000001
13371132000171,2017-12,4,FII,FII P VARGAS (PRSV11),11281322000172,,,,,,4516.0,1815432.0,2017-12,1,2017-12-29,10949.0,10918.0,24.0,,,,,,,,,,4.0,2.0,,1.0,706333821.21,701173757.42,6452944.0,108.659513769219,0.000718,0.0,-0.004055,-0.009706,0.005651,0.0,1.000000000000001
13371132000171,2017-12,4,FII,FII P VARGAS (PRSV11),11281322000172,,,,,,4516.0,1815432.0,2017-11,1,2017-11-30,10517.0,,,,,,,,,,,,,,,,711056203.05,706810350.58,6452944.0,109.533005490207,0.000723,0.0,-0.000374,-0.005639,0.005265,0.0,1.0000000000000024
13371132000171,2017-12,4,FII,FII P VARGAS (PRSV11),11281322000172,,,,,,4516.0,1815432.0,2017-10,1,2017-10-31,10038.0,,,,,,,,,,,,,,,,715187692.37,710413635.2,6452944.0,110.091399398476,0.000773,0.0,0.000597,-0.004467,0.005064,0.0,1.000000000000001
13555918000149,2017-12,1,FII,FIRENZE FII,14069202000102,,,,,,42918.71,49749182.0,2017-12,1,2017-12-29,33.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,182439975.82,181537394.08,97934.390033584,1853.66339666532,0.0,0.0,-0.001997,-0.001997,0.0,0.0,1.0000000000000022
13555918000149,2017-12,1,FII,FIRENZE FII,14069202000102,,,,,,42918.71,49749182.0,2017-11,1,2017-10-31,33.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,182587403.67,181900735.43,97934.39033584,1857.37343956724,0.0,0.0,-9.6e-05,-9.6e-05,0.0,0.0,1.000000000000001
13555918000149,2017-12,1,FII,FIRENZE FII,14069202000102,,,,,,42918.71,49749182.0,2017-10,1,2017-10-31,33.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,182702825.43,182241916.1,97934.390033584,1860.85721305361,0.0,0.0,-0.002111,-0.002111,0.0,0.0,0.999999999999998
13555918000149,2017-12,1,FII,AQ3 RENDA FII,14074721000150,,,,,,57105.13,87080942.52,2017-12,1,2017-12-29,33.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,182439975.82,181537394.08,97934.390033584,1853.66339666532,0.0,0.0,-0.001997,-0.001997,0.0,0.0,1.0000000000000022
13555918000149,2017-12,1,FII,AQ3 RENDA FII,14074721000150,,,,,,57105.13,87080942.52,2017-11,1,2017-10-31,33.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,182587403.67,181900735.43,97934.39033584,1857.37343956724,0.0,0.0,-9.6e-05,-9.6e-05,0.0,0.0,1.000000000000001
13555918000149,2017-12,1,FII,AQ3 RENDA FII,14074721000150,,,,,,57105.13,87080942.52,2017-10,1,2017-10-31,33.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,182702825.43,182241916.1,97934.390033584,1860.85721305361,0.0,0.0,-0.002111,-0.002111,0.0,0.0,0.999999999999998
14074721000150,2017-12,1,FII,FII SÃO DOMINGOS,16543270000189,,,,,,98099.134571,19969271.15,2017-12,1,2017-12-29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,61585053.92,61284577.17,52918.70698971,1158.08908902322,0.0,0.0,-0.000348,-0.000348,0.0,0.0,1.0000000000000007
14074721000150,2017-12,1,FII,FII SÃO DOMINGOS,16543270000189,,,,,,98099.134571,19969271.15,2017-11,1,2017-10-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,61584322.05,61305939.97,52918.70698971,1158.49277991469,0.0,0.0,-1.3e-05,-1.3e-05,0.0,0.0,0.9999999999999988
14074721000150,2017-12,1,FII,FII SÃO DOMINGOS,16543270000189,,,,,,98099.134571,19969271.15,2017-10,1,2017-10-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,61577553.07,61321269.88,52918.70698971,1158.78246783172,0.0,0.0,-0.000316,-0.000316,0.0,0.0,1.0000000000000027
14080689000116,2017-12,2,FII,PORD11,17156502000109,,,,,,22258.0,2340206.12,2017-12,2,2017-12-29,418.0,415.0,1.0,,,,,,,,,,,2.0,,,109515116.58,92258453.39,954304.0,96.6761675419992,0.000804,1.6e-05,0.011117,0.004866,0.006251,0.014243,0.9999999999999999
14080689000116,2017-12,2,FII,PORD11,17156502000109,,,,,,22258.0,2340206.12,2017-11,2,2017-11-30,421.0,,,,,,,,,,,,,,,,115620473.07,93131788.38,954304.0,97.5913214028234,0.00085,1.7e-05,0.009602,0.005865,0.003737,0.070717,1.0000000000000002
14080689000116,2017-12,2,FII,PORD11,17156502000109,,,,,,22258.0,2340206.12,2017-10,2,2017-10-31,425.0,,,,,,,,,,,,,,,,114852940.89,99590438.63,954304.0,104.359238387348,0.000834,1.7e-05,0.006298,0.001977,0.004321,0.0,1.0000000000000024
