nome_fundo,nome_imovel,cnpj_fundo,quantidade_cotas_emitidas,nome_administradores,segmento_atuacao,latitude,longitude
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Intercity Nações Unidas,08.706.065/0001-69,1118960.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Hotel,-23.6295232,-46.7071526
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Wyndham Berrini,08.706.065/0001-69,1118960.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Hotel,-23.6091071,-46.6950824
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Ibis Budget Jardins,08.706.065/0001-69,1118960.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Hotel,-23.5729058,-46.6651171
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Estanplaza International,08.706.065/0001-69,1118960.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Hotel,-23.6298258,-46.70662979999999
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Blue Tree Faria Lima,08.706.065/0001-69,1118960.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Hotel,-23.5909903,-46.6808892
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Ibis Budget Jardins,08.706.065/0001-69,1118960.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Hotel,-23.5729058,-46.6651171
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Ibis São Paulo Paulista,08.706.065/0001-69,1118960.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Hotel,-23.5571688,-46.66208630000001
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Intercity Nações Unidas,08.706.065/0001-69,1118960.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Hotel,-23.6295232,-46.7071526
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Blue Tree Faria Lima,08.706.065/0001-69,1118960.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Hotel,-23.5909903,-46.6808892
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Meliá Jardim Europa,08.706.065/0001-69,1118960.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Hotel,-23.5811028,-46.6784812
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,Ibis Budget Jardins,08.706.065/0001-69,1118960.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Hotel,-23.5729058,-46.6651171
FII BTG PACTUAL CORPORATE OFFICE FUND,Edifício Eldorado Business Tower,08.924.783/0001-01,19224537.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Híbrido,-23.5692268,-46.701284
FII BTG PACTUAL CORPORATE OFFICE FUND,Edifício Volkswagen,08.924.783/0001-01,19224537.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Híbrido,-23.6358667,-46.6439656
FII BTG PACTUAL CORPORATE OFFICE FUND,Edifício Burity,08.924.783/0001-01,19224537.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Híbrido,-23.6132658,-46.6507177
FII BTG PACTUAL CORPORATE OFFICE FUND,Edifício Cargill,08.924.783/0001-01,19224537.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Híbrido,-23.6214579,-46.69188279999999
FII BTG PACTUAL CORPORATE OFFICE FUND,Centro Empresarial Transatlantico,08.924.783/0001-01,19224537.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Híbrido,-23.6313007,-46.7092617
FII BTG PACTUAL CORPORATE OFFICE FUND,Centro Empresarial Barra Shopping,08.924.783/0001-01,19224537.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Híbrido,-22.9989441,-43.3522808
FII BTG PACTUAL CORPORATE OFFICE FUND,Flamengo Park Towers,08.924.783/0001-01,19224537.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Híbrido,-22.926813,-43.1736152
FII BTG PACTUAL CORPORATE OFFICE FUND,Edifício Cargill,08.924.783/0001-01,19224537.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Híbrido,-23.6214579,-46.69188279999999
FII BTG PACTUAL CORPORATE OFFICE FUND,Centro Empresarial Transatlantico,08.924.783/0001-01,19224537.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Híbrido,-23.6313007,-46.7092617
FII BTG PACTUAL CORPORATE OFFICE FUND,Edifício Burity,08.924.783/0001-01,19224537.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Híbrido,-23.6132658,-46.6507177
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ambev,09.006.914/0001-34,1851786.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,Híbrido,-18.9219107,-48.2993651
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Leader Catete,09.006.914/0001-34,1851786.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,Híbrido,-22.9273801,-43.1770331
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Leader Natal,09.006.914/0001-34,1851786.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,Híbrido,-5.786537,-35.2077591
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ampla,09.006.914/0001-34,1851786.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,Híbrido,-22.8186904,-43.0327158
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Torre Rio Sul,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-22.9569089,-43.1761858
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Centro Empresarial Mario Garnero,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.5695195,-46.6913378
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BB Antônio das Chagas,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.6348246,-46.6945211
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Paulista Star,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.5626958,-46.6499114
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Park Tower - Torre ll,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.5599202,-46.7112917
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Roberto Sampaio Ferreira,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.6172148,-46.6815969
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Brasilinterpart,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.6612959,-46.7121679
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Centro Empresarial Cidade Nova - Teleporto,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-22.9008743,-43.17711389999999
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Centro Empresarial Dom Pedro,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.0989701,-46.5649457
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Contax Alegria,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.5501342,-46.6162724
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Delta Plaza,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.5679591,-46.6459836
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,GVT Curitiba,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-25.441678,-49.258847
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Centro Empresarial Guaíba,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-30.0461904,-51.2305071
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Jatobá,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.5058248,-46.8371666
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Centro Empresarial Transatlântico,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.6383558,-46.6973257
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Sercom Taboão,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.6065934,-46.7630772
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Centro Empresarial de São Paulo,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.6483492,-46.7314766
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Faria Lima,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.577571,-46.6863266
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Edifício Verbo Divino,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.6383558,-46.6973257
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Berrini One,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.5988754,-46.6902931
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Centro Empresarial Cidade Nova - Teleporto,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-22.9008743,-43.17711389999999
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Contax Alegria,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.5500043,-46.6164607
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Sercom Taboão,09.072.017/0001-29,7383100.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.6063797,-46.76222
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,Anhanguera Educacional,09.150.967/0001-24,68613.0,INTRADER D.T.V.M. LTDA.,,-23.6531948,-46.5733442
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,Comil,09.150.967/0001-24,68613.0,INTRADER D.T.V.M. LTDA.,,-22.7551025,-45.10641709999999
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,Fedex,09.150.967/0001-24,68613.0,INTRADER D.T.V.M. LTDA.,,-23.4735967,-46.4519656
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,Inbrands,09.150.967/0001-24,68613.0,INTRADER D.T.V.M. LTDA.,,-23.6489663,-46.7065188
FUNDO DE INVESTIMENTO IMOBILIARIO PROPERTY INVEST,Edifício Commercial Brascan Century Plaza,09.276.964/0001-31,1147615.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Lajes Corporativas,-23.4850189,-46.8648789
FUNDO DE INVESTIMENTO IMOBILIARIO PROPERTY INVEST,Edifício Commercial Brascan Century Plaza,09.276.964/0001-31,1147615.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Lajes Corporativas,-23.4850189,-46.8648789
FUNDO DE INVESTIMENTO IMOBILIARIO FII SHOPPING WEST PLAZA,Shopping West Plaza,09.326.861/0001-39,989339.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Shoppings,-23.5268109,-46.6731386
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,"Marquês de Olinda, 70",09.350.920/0001-04,981472.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-22.9433098,-43.1842789
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,Indianópolis,09.350.920/0001-04,981472.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-23.6049911,-46.6534434
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,"Marquês de Olinda, 51",09.350.920/0001-04,981472.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-22.9441427,-43.1841708
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,Muniz Barreto,09.350.920/0001-04,981472.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-22.9447905,-43.1840683
FII BB VOTORANTIM CIDADE JARDIM CONTINENTAL TOWER,Cidade Jardim Continental Tower,10.347.985/0001-80,2710000.0,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,Lajes Corporativas,-23.5599202,-46.7112917
FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Florianópolis Shopping Center,10.375.382/0001-91,51604.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Shoppings,-27.5539395,-48.49852869999999
FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Florianópolis Shopping Center,10.375.382/0001-91,51604.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Shoppings,-27.5539395,-48.49852869999999
FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,Brazilian Financial Center,10.427.246/0001-06,5906413.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Lajes Corporativas,-23.562931,-46.654428
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,ED. NAÇÕES UNIDAS,10.456.810/0001-00,463277.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-23.6581395,-46.7148236
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,ED. PLATINUM,10.456.810/0001-00,463277.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-23.5676638,-46.65166560000001
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,ED. PEDRA GRANDE,10.456.810/0001-00,463277.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-23.569265,-46.692306
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,ED. TORRE SUL,10.456.810/0001-00,463277.0,RIO BRAVO INVESTIMENTOS DTVM LTDA,Lajes Corporativas,-23.6111805,-46.6960752
DOVEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,BAY VIEW,10.522.648/0001-81,59466.0,BNY MELLON SERVIÇOS FINANCEIROS DTVM S/A,Híbrido,-15.6763108,-47.82609900000001
FII PARQUE DOM PEDRO SHOPPING CENTER,Parque Dom Pedro Shopping,10.869.155/0001-12,238477.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Shoppings,-22.8492355,-47.06209399999999
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CEDAE,Edifício Nova CEDAE,10.991.914/0001-15,68518.0,CAIXA ECONÔMICA FEDERAL,Outros,-22.9087298,-43.2001311
FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO CASTELO,Edificio Castelo,10.993.386/0001-33,1327300.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Lajes Corporativas,-22.9065981,-43.1758991
FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO CASTELO,Edificio Castelo,10.993.386/0001-33,1327300.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Lajes Corporativas,-22.9065981,-43.1758991
STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Power Shopping Centerminas,11.044.355/0001-07,14420.98669625,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.8747315,-43.9236369
STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Power Shopping Centerminas,11.044.355/0001-07,14420.98669625,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.8747315,-43.9236369
FUNDO DE INVEST IMOBILIARIO - FII ANHANGUERA EDUCACIONCIONAL,Unidade de Taboao da Serra,11.179.118/0001-45,642168.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Outros,-23.6087968,-46.7550225
FUNDO DE INVEST IMOBILIARIO - FII ANHANGUERA EDUCACIONCIONAL,Unidade de Leme,11.179.118/0001-45,642168.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Outros,-22.1729954,-47.3896665
FUNDO DE INVEST IMOBILIARIO - FII ANHANGUERA EDUCACIONCIONAL,Unidade de Valinhos,11.179.118/0001-45,642168.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Outros,-23.0062299,-47.0149473
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Galpão Industrial,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-20.3530156,-40.3432719
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.8135585,-43.9617889
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.8135585,-43.9617889
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.7767855,-43.91505919999999
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-8.2932173,-35.9835018
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.7863319,-43.9291084
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja e salas comerciais,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.9211391,-43.9423594
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Sala comercial em centro urbano,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-22.9076303,-43.1757039
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.8135585,-43.9617889
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Sala comercial em centro urbano,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-22.8982197,-43.1800014
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Galpão,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.8993247,-44.0054698
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja e salas comerciais,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-22.9063832,-43.1771761
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja e salas comerciais,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-22.8740124,-43.3391004
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.9661368,-44.1967036
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Casa Comercial em centro urbano,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.9328627,-43.930184
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.7378014,-45.2518573
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Galpão Industrial,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-20.3784931,-40.3316762
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.8135585,-43.9617889
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Galpão Industrial,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.5232529,-44.4540119
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Casa Comercial em centro urbano,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.9291652,-43.9455351
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Galpão Industrial,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.950386,-44.15410989999999
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Shooping Maceió,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-9.6462298,-35.711907
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Loja para uso comercial em centro urbano,11.233.841/0001-65,1310444.47640794,OLIVEIRA TRUST DTVM S.A.,Híbrido,-19.8234078,-43.9966257
CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,Edifício Platinum,11.260.134/0001-68,1650000.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.5816366,-46.6827385
CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,Edifício Metropolitan,11.260.134/0001-68,1650000.0,CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.,Lajes Corporativas,-23.5812257,-46.6826855
JPP FII,Sitio Porta de Ferro,11.268.335/0001-01,156.7160539,BEM DTVM LTDA,Híbrido,-23.0881389,-47.2080171
JPP FII,Fazenda Santo Izidro - Gleba A,11.268.335/0001-01,156.7160539,BEM DTVM LTDA,Híbrido,-23.0881389,-47.2080171
JPP FII,Pajuçara 175,11.268.335/0001-01,156.7160539,BEM DTVM LTDA,Híbrido,-3.8635814,-38.5821649
JPP FII,Fazenda Boarete,11.268.335/0001-01,156.7160539,BEM DTVM LTDA,Híbrido,-22.2353777,-53.3378292
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Lojas Americanas S.A - Nilopolis,11.274.415/0001-70,59245.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Outros,-22.8093846,-43.4184176
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Lojas Americanas S.A - Brasilia,11.274.415/0001-70,59245.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Outros,-15.8394628,-47.8025911
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Lojas Americanas S.A - Maceio,11.274.415/0001-70,59245.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Outros,-9.66929,-35.73552400000001
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Bompreço Supermercados do Nordeste Ltda,11.274.415/0001-70,59245.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Outros,-7.1181052,-34.8780481
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Curso Exatas,11.274.415/0001-70,59245.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Outros,-15.8174461,-48.0848161
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Carrefour Comercio e Industria Ltda,11.274.415/0001-70,59245.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Outros,-3.13339,-60.02428860000001
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Lojas Americanas S.A - Belem,11.274.415/0001-70,59245.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Outros,-1.4541114,-48.4939104
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,Lojas Americanas S.A,11.274.415/0001-70,59245.0,BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM,Outros,-20.319324,-40.33040260000001
FII PRESIDENTE VARGAS,Edifício Torre Boa Vista,11.281.322/0001-72,195000.0,BEM DTVM LTDA,Lajes Corporativas,-22.9041685,-43.1873279
FII PRESIDENTE VARGAS,Edifício Torre Vargas,11.281.322/0001-72,195000.0,BEM DTVM LTDA,Lajes Corporativas,-22.9041685,-43.1873279
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,SJC,11.326.746/0001-06,17450.0,BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A,Outros,-23.2213414,-45.9111719
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Guarulhos,11.326.746/0001-06,17450.0,BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A,Outros,-23.4515629,-46.5525264
